uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
CE,OUTRAS,DOMICILIO,"30 - 39",M,164
CE,OUTRAS,HOSPITAL,"30 - 39",F,226
CE,OUTRAS,HOSPITAL,"30 - 39",M,315
CE,OUTRAS,IGNORADO,"30 - 39",F,5
CE,OUTRAS,IGNORADO,"30 - 39",M,39
CE,OUTRAS,OUTRO,"30 - 39",F,21
CE,OUTRAS,OUTRO,"30 - 39",M,145
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,20
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,26
CE,OUTRAS,VIA_PUBLICA,"30 - 39",F,14
CE,OUTRAS,VIA_PUBLICA,"30 - 39",M,167
CE,COVID,DOMICILIO,"30 - 39",F,1
CE,COVID,HOSPITAL,"30 - 39",F,1
CE,COVID,HOSPITAL,"30 - 39",M,2
CE,COVID,VIA_PUBLICA,"30 - 39",M,1
CE,INDETERMINADA,HOSPITAL,"30 - 39",F,3
CE,INDETERMINADA,HOSPITAL,"30 - 39",M,1
CE,INDETERMINADA,IGNORADO,"30 - 39",M,1
CE,INDETERMINADA,OUTRO,"30 - 39",M,1
CE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,7
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,11
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,52
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,40
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"30 - 39",M,2
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,5
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,6
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
CE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"30 - 39",M,1
CE,PNEUMONIA,AMBULANCIA,"30 - 39",M,1
CE,PNEUMONIA,DOMICILIO,"30 - 39",F,4
CE,PNEUMONIA,DOMICILIO,"30 - 39",M,8
CE,PNEUMONIA,HOSPITAL,"30 - 39",F,60
CE,PNEUMONIA,HOSPITAL,"30 - 39",M,81
CE,PNEUMONIA,IGNORADO,"30 - 39",F,2
CE,PNEUMONIA,OUTRO,"30 - 39",M,4
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,10
CE,SEPTICEMIA,DOMICILIO,"30 - 39",F,1
CE,SEPTICEMIA,DOMICILIO,"30 - 39",M,5
CE,SEPTICEMIA,HOSPITAL,"30 - 39",F,84
CE,SEPTICEMIA,HOSPITAL,"30 - 39",M,120
CE,SEPTICEMIA,IGNORADO,"30 - 39",M,1
CE,SEPTICEMIA,OUTRO,"30 - 39",F,1
CE,SEPTICEMIA,OUTRO,"30 - 39",M,2
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,5
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,12
CE,SEPTICEMIA,VIA_PUBLICA,"30 - 39",M,1
CE,SRAG,DOMICILIO,"30 - 39",M,1
CE,SRAG,HOSPITAL,"30 - 39",F,3
CE,SRAG,HOSPITAL,"30 - 39",M,4
DF,OUTRAS,DOMICILIO,"30 - 39",F,16
DF,OUTRAS,DOMICILIO,"30 - 39",M,37
DF,OUTRAS,HOSPITAL,"30 - 39",F,85
DF,OUTRAS,HOSPITAL,"30 - 39",M,162
DF,OUTRAS,OUTRO,"30 - 39",F,5
DF,OUTRAS,OUTRO,"30 - 39",M,17
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,6
DF,OUTRAS,VIA_PUBLICA,"30 - 39",F,3
DF,OUTRAS,VIA_PUBLICA,"30 - 39",M,29
DF,COVID,HOSPITAL,"30 - 39",F,5
DF,COVID,HOSPITAL,"30 - 39",M,2
DF,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
DF,INDETERMINADA,HOSPITAL,"30 - 39",F,11
DF,INDETERMINADA,HOSPITAL,"30 - 39",M,12
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,2
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,3
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,7
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,9
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",F,3
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,1
DF,PNEUMONIA,DOMICILIO,"30 - 39",F,1
DF,PNEUMONIA,DOMICILIO,"30 - 39",M,3
DF,PNEUMONIA,HOSPITAL,"30 - 39",F,16
DF,PNEUMONIA,HOSPITAL,"30 - 39",M,38
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
DF,SEPTICEMIA,HOSPITAL,"30 - 39",F,37
DF,SEPTICEMIA,HOSPITAL,"30 - 39",M,50
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
DF,SRAG,HOSPITAL,"30 - 39",F,2
DF,SRAG,HOSPITAL,"30 - 39",M,2
ES,OUTRAS,DOMICILIO,"30 - 39",F,35
ES,OUTRAS,DOMICILIO,"30 - 39",M,76
ES,OUTRAS,HOSPITAL,"30 - 39",F,103
ES,OUTRAS,HOSPITAL,"30 - 39",M,171
ES,OUTRAS,IGNORADO,"30 - 39",F,1
ES,OUTRAS,IGNORADO,"30 - 39",M,1
ES,OUTRAS,OUTRO,"30 - 39",F,7
ES,OUTRAS,OUTRO,"30 - 39",M,66
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,11
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,16
ES,OUTRAS,VIA_PUBLICA,"30 - 39",F,12
ES,OUTRAS,VIA_PUBLICA,"30 - 39",M,60
ES,COVID,HOSPITAL,"30 - 39",F,1
ES,COVID,HOSPITAL,"30 - 39",M,1
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,5
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,5
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,11
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",I,1
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,13
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
ES,PNEUMONIA,DOMICILIO,"30 - 39",M,7
ES,PNEUMONIA,HOSPITAL,"30 - 39",F,19
ES,PNEUMONIA,HOSPITAL,"30 - 39",M,43
ES,PNEUMONIA,OUTRO,"30 - 39",F,1
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,3
ES,SEPTICEMIA,DOMICILIO,"30 - 39",F,4
ES,SEPTICEMIA,HOSPITAL,"30 - 39",F,42
ES,SEPTICEMIA,HOSPITAL,"30 - 39",M,67
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
ES,SRAG,HOSPITAL,"30 - 39",F,1
ES,SRAG,HOSPITAL,"30 - 39",M,1
GO,OUTRAS,DOMICILIO,"30 - 39",F,38
GO,OUTRAS,DOMICILIO,"30 - 39",M,84
GO,OUTRAS,HOSPITAL,"30 - 39",F,122
GO,OUTRAS,HOSPITAL,"30 - 39",M,191
GO,OUTRAS,IGNORADO,"30 - 39",F,3
GO,OUTRAS,IGNORADO,"30 - 39",M,20
GO,OUTRAS,OUTRO,"30 - 39",F,16
GO,OUTRAS,OUTRO,"30 - 39",M,78
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,28
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,40
GO,OUTRAS,VIA_PUBLICA,"30 - 39",F,11
GO,OUTRAS,VIA_PUBLICA,"30 - 39",M,71
GO,COVID,DOMICILIO,"30 - 39",M,2
GO,COVID,HOSPITAL,"30 - 39",F,2
GO,COVID,HOSPITAL,"30 - 39",M,5
GO,COVID,IGNORADO,"30 - 39",F,1
GO,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,8
GO,INDETERMINADA,DOMICILIO,"30 - 39",F,1
GO,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
GO,INDETERMINADA,VIA_PUBLICA,"30 - 39",M,1
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,6
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,14
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,37
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,16
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",F,3
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,4
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,9
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,7
GO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"30 - 39",M,2
GO,PNEUMONIA,DOMICILIO,"30 - 39",F,2
GO,PNEUMONIA,DOMICILIO,"30 - 39",M,7
GO,PNEUMONIA,HOSPITAL,"30 - 39",F,63
GO,PNEUMONIA,HOSPITAL,"30 - 39",M,74
GO,PNEUMONIA,IGNORADO,"30 - 39",F,1
GO,PNEUMONIA,OUTRO,"30 - 39",M,3
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,12
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,14
GO,PNEUMONIA,VIA_PUBLICA,"30 - 39",M,1
GO,SEPTICEMIA,DOMICILIO,"30 - 39",M,5
GO,SEPTICEMIA,HOSPITAL,"30 - 39",F,58
GO,SEPTICEMIA,HOSPITAL,"30 - 39",M,82
GO,SEPTICEMIA,IGNORADO,"30 - 39",F,2
GO,SEPTICEMIA,IGNORADO,"30 - 39",M,1
GO,SEPTICEMIA,OUTRO,"30 - 39",F,1
GO,SEPTICEMIA,OUTRO,"30 - 39",M,1
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,16
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,9
GO,SRAG,HOSPITAL,"30 - 39",F,3
GO,SRAG,HOSPITAL,"30 - 39",M,1
GO,SRAG,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
MA,OUTRAS,AMBULANCIA,"30 - 39",F,1
MA,OUTRAS,AMBULANCIA,"30 - 39",M,1
MA,OUTRAS,DOMICILIO,"30 - 39",F,42
MA,OUTRAS,DOMICILIO,"30 - 39",M,85
MA,OUTRAS,HOSPITAL,"30 - 39",F,160
MA,OUTRAS,HOSPITAL,"30 - 39",M,238
MA,OUTRAS,IGNORADO,"30 - 39",M,4
MA,OUTRAS,OUTRO,"30 - 39",F,9
MA,OUTRAS,OUTRO,"30 - 39",M,65
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,7
MA,OUTRAS,POSTO_SAUDE,"30 - 39",M,1
MA,OUTRAS,VIA_PUBLICA,"30 - 39",F,5
MA,OUTRAS,VIA_PUBLICA,"30 - 39",M,46
MA,COVID,HOSPITAL,"30 - 39",F,2
MA,COVID,HOSPITAL,"30 - 39",M,3
MA,INDETERMINADA,DOMICILIO,"30 - 39",F,1
MA,INDETERMINADA,DOMICILIO,"30 - 39",M,4
MA,INDETERMINADA,HOSPITAL,"30 - 39",F,4
MA,INDETERMINADA,HOSPITAL,"30 - 39",M,3
MA,INDETERMINADA,OUTRO,"30 - 39",M,2
MA,INDETERMINADA,VIA_PUBLICA,"30 - 39",M,1
MA,INSUFICIENCIA_RESPIRATORIA,AMBULANCIA,"30 - 39",F,1
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,3
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,12
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,26
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,39
MA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"30 - 39",M,1
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",F,1
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,2
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
MA,PNEUMONIA,DOMICILIO,"30 - 39",F,1
MA,PNEUMONIA,DOMICILIO,"30 - 39",M,5
MA,PNEUMONIA,HOSPITAL,"30 - 39",F,31
MA,PNEUMONIA,HOSPITAL,"30 - 39",M,55
MA,PNEUMONIA,IGNORADO,"30 - 39",M,1
MA,PNEUMONIA,OUTRO,"30 - 39",F,3
MA,PNEUMONIA,OUTRO,"30 - 39",M,4
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
MA,PNEUMONIA,VIA_PUBLICA,"30 - 39",F,1
MA,PNEUMONIA,VIA_PUBLICA,"30 - 39",M,1
MA,SEPTICEMIA,DOMICILIO,"30 - 39",F,1
MA,SEPTICEMIA,DOMICILIO,"30 - 39",M,2
MA,SEPTICEMIA,HOSPITAL,"30 - 39",F,56
MA,SEPTICEMIA,HOSPITAL,"30 - 39",M,69
MA,SEPTICEMIA,OUTRO,"30 - 39",M,1
MA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
MA,SEPTICEMIA,VIA_PUBLICA,"30 - 39",M,1
MA,SRAG,HOSPITAL,"30 - 39",F,2
MA,SRAG,HOSPITAL,"30 - 39",M,4
MA,SRAG,POSTO_SAUDE,"30 - 39",M,1
MG,OUTRAS,DOMICILIO,"30 - 39",F,185
MG,OUTRAS,DOMICILIO,"30 - 39",M,377
MG,OUTRAS,HOSPITAL,"30 - 39",F,494
MG,OUTRAS,HOSPITAL,"30 - 39",M,650
MG,OUTRAS,IGNORADO,"30 - 39",F,12
MG,OUTRAS,IGNORADO,"30 - 39",I,5
MG,OUTRAS,IGNORADO,"30 - 39",M,21
MG,OUTRAS,OUTRO,"30 - 39",F,22
MG,OUTRAS,OUTRO,"30 - 39",M,148
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,49
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,112
MG,OUTRAS,VIA_PUBLICA,"30 - 39",F,24
MG,OUTRAS,VIA_PUBLICA,"30 - 39",M,171
MG,COVID,DOMICILIO,"30 - 39",F,1
MG,COVID,DOMICILIO,"30 - 39",M,2
MG,COVID,HOSPITAL,"30 - 39",F,3
MG,COVID,HOSPITAL,"30 - 39",M,12
MG,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
MG,INDETERMINADA,DOMICILIO,"30 - 39",F,6
MG,INDETERMINADA,DOMICILIO,"30 - 39",M,19
MG,INDETERMINADA,HOSPITAL,"30 - 39",F,8
MG,INDETERMINADA,HOSPITAL,"30 - 39",M,14
MG,INDETERMINADA,IGNORADO,"30 - 39",F,2
MG,INDETERMINADA,IGNORADO,"30 - 39",M,3
MG,INDETERMINADA,OUTRO,"30 - 39",F,2
MG,INDETERMINADA,OUTRO,"30 - 39",M,11
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,3
MG,INDETERMINADA,VIA_PUBLICA,"30 - 39",F,1
MG,INDETERMINADA,VIA_PUBLICA,"30 - 39",M,6
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,4
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,11
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,98
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,67
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"30 - 39",M,3
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",F,3
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,4
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,7
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,9
MG,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"30 - 39",F,1
MG,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"30 - 39",M,2
MG,PNEUMONIA,DOMICILIO,"30 - 39",F,2
MG,PNEUMONIA,DOMICILIO,"30 - 39",M,6
MG,PNEUMONIA,HOSPITAL,"30 - 39",F,127
MG,PNEUMONIA,HOSPITAL,"30 - 39",M,196
MG,PNEUMONIA,IGNORADO,"30 - 39",F,2
MG,PNEUMONIA,IGNORADO,"30 - 39",M,3
MG,PNEUMONIA,OUTRO,"30 - 39",F,1
MG,PNEUMONIA,OUTRO,"30 - 39",M,1
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,7
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,6
MG,SEPTICEMIA,DOMICILIO,"30 - 39",F,3
MG,SEPTICEMIA,DOMICILIO,"30 - 39",M,3
MG,SEPTICEMIA,HOSPITAL,"30 - 39",F,228
MG,SEPTICEMIA,HOSPITAL,"30 - 39",I,1
MG,SEPTICEMIA,HOSPITAL,"30 - 39",M,261
MG,SEPTICEMIA,IGNORADO,"30 - 39",F,2
MG,SEPTICEMIA,IGNORADO,"30 - 39",I,2
MG,SEPTICEMIA,IGNORADO,"30 - 39",M,3
MG,SEPTICEMIA,OUTRO,"30 - 39",F,1
MG,SEPTICEMIA,OUTRO,"30 - 39",M,1
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,5
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,13
MG,SEPTICEMIA,VIA_PUBLICA,"30 - 39",F,1
MG,SRAG,HOSPITAL,"30 - 39",F,8
MG,SRAG,HOSPITAL,"30 - 39",M,4
MG,SRAG,IGNORADO,"30 - 39",I,1
MG,SRAG,IGNORADO,"30 - 39",M,1
MG,SRAG,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
MG,SRAG,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
MS,OUTRAS,AMBULANCIA,"30 - 39",M,1
MS,OUTRAS,DOMICILIO,"30 - 39",F,20
MS,OUTRAS,DOMICILIO,"30 - 39",M,55
MS,OUTRAS,HOSPITAL,"30 - 39",F,73
MS,OUTRAS,HOSPITAL,"30 - 39",M,91
MS,OUTRAS,OUTRO,"30 - 39",F,1
MS,OUTRAS,OUTRO,"30 - 39",M,32
MS,OUTRAS,POSTO_SAUDE,"30 - 39",F,1
MS,OUTRAS,POSTO_SAUDE,"30 - 39",M,1
MS,OUTRAS,VIA_PUBLICA,"30 - 39",F,6
MS,OUTRAS,VIA_PUBLICA,"30 - 39",M,52
MS,COVID,HOSPITAL,"30 - 39",F,1
MS,COVID,HOSPITAL,"30 - 39",M,2
MS,INDETERMINADA,DOMICILIO,"30 - 39",M,3
MS,INDETERMINADA,HOSPITAL,"30 - 39",F,1
MS,INDETERMINADA,HOSPITAL,"30 - 39",M,1
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,4
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,5
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,20
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,12
MS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",F,1
MS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,2
MS,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"30 - 39",M,1
MS,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"30 - 39",F,1
MS,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"30 - 39",M,1
MS,PNEUMONIA,DOMICILIO,"30 - 39",F,3
MS,PNEUMONIA,HOSPITAL,"30 - 39",F,40
MS,PNEUMONIA,HOSPITAL,"30 - 39",M,47
MS,PNEUMONIA,OUTRO,"30 - 39",F,1
MS,SEPTICEMIA,HOSPITAL,"30 - 39",F,38
MS,SEPTICEMIA,HOSPITAL,"30 - 39",M,29
MS,SEPTICEMIA,VIA_PUBLICA,"30 - 39",M,1
MS,SRAG,HOSPITAL,"30 - 39",F,3
MS,SRAG,HOSPITAL,"30 - 39",M,4
MT,OUTRAS,DOMICILIO,"30 - 39",F,21
MT,OUTRAS,DOMICILIO,"30 - 39",M,30
MT,OUTRAS,HOSPITAL,"30 - 39",F,57
MT,OUTRAS,HOSPITAL,"30 - 39",I,1
MT,OUTRAS,HOSPITAL,"30 - 39",M,75
MT,OUTRAS,IGNORADO,"30 - 39",F,48
MT,OUTRAS,IGNORADO,"30 - 39",M,138
MT,OUTRAS,OUTRO,"30 - 39",F,3
MT,OUTRAS,OUTRO,"30 - 39",M,28
MT,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
MT,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
MT,OUTRAS,POSTO_SAUDE,"30 - 39",M,1
MT,OUTRAS,SAMU,"30 - 39",M,1
MT,OUTRAS,VIA_PUBLICA,"30 - 39",F,5
MT,OUTRAS,VIA_PUBLICA,"30 - 39",M,19
MT,COVID,HOSPITAL,"30 - 39",M,1
MT,INDETERMINADA,DOMICILIO,"30 - 39",M,1
MT,INDETERMINADA,HOSPITAL,"30 - 39",F,1
MT,INDETERMINADA,IGNORADO,"30 - 39",F,1
MT,INDETERMINADA,IGNORADO,"30 - 39",M,3
MT,INDETERMINADA,VIA_PUBLICA,"30 - 39",M,1
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,2
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,3
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,10
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,18
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"30 - 39",F,5
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"30 - 39",M,9
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",F,3
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,1
MT,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
MT,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"30 - 39",F,1
MT,PNEUMONIA,DOMICILIO,"30 - 39",F,1
MT,PNEUMONIA,HOSPITAL,"30 - 39",F,24
MT,PNEUMONIA,HOSPITAL,"30 - 39",M,32
MT,PNEUMONIA,IGNORADO,"30 - 39",F,9
MT,PNEUMONIA,IGNORADO,"30 - 39",M,11
MT,PNEUMONIA,OUTRO,"30 - 39",F,2
MT,PNEUMONIA,OUTRO,"30 - 39",M,1
MT,SEPTICEMIA,DOMICILIO,"30 - 39",M,1
MT,SEPTICEMIA,HOSPITAL,"30 - 39",F,31
MT,SEPTICEMIA,HOSPITAL,"30 - 39",M,24
MT,SEPTICEMIA,IGNORADO,"30 - 39",F,13
MT,SEPTICEMIA,IGNORADO,"30 - 39",M,15
MT,SEPTICEMIA,OUTRO,"30 - 39",F,1
MT,SEPTICEMIA,OUTRO,"30 - 39",M,3
MT,SRAG,IGNORADO,"30 - 39",M,1
PA,OUTRAS,DOMICILIO,"30 - 39",F,53
PA,OUTRAS,DOMICILIO,"30 - 39",M,125
PA,OUTRAS,HOSPITAL,"30 - 39",F,179
PA,OUTRAS,HOSPITAL,"30 - 39",M,227
PA,OUTRAS,IGNORADO,"30 - 39",F,2
PA,OUTRAS,IGNORADO,"30 - 39",M,14
PA,OUTRAS,OUTRO,"30 - 39",F,14
PA,OUTRAS,OUTRO,"30 - 39",M,89
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,18
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,41
PA,OUTRAS,VIA_PUBLICA,"30 - 39",F,15
PA,OUTRAS,VIA_PUBLICA,"30 - 39",M,122
PA,COVID,HOSPITAL,"30 - 39",F,3
PA,COVID,HOSPITAL,"30 - 39",M,5
PA,INDETERMINADA,DOMICILIO,"30 - 39",F,2
PA,INDETERMINADA,DOMICILIO,"30 - 39",M,4
PA,INDETERMINADA,HOSPITAL,"30 - 39",F,1
PA,INDETERMINADA,OUTRO,"30 - 39",F,1
PA,INDETERMINADA,OUTRO,"30 - 39",M,2
PA,INDETERMINADA,VIA_PUBLICA,"30 - 39",M,3
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,4
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,5
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,55
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,59
PA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",F,1
PA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,3
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,5
PA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"30 - 39",M,2
PA,PNEUMONIA,DOMICILIO,"30 - 39",F,3
PA,PNEUMONIA,DOMICILIO,"30 - 39",M,6
PA,PNEUMONIA,HOSPITAL,"30 - 39",F,78
PA,PNEUMONIA,HOSPITAL,"30 - 39",M,114
PA,PNEUMONIA,IGNORADO,"30 - 39",F,1
PA,PNEUMONIA,IGNORADO,"30 - 39",M,1
PA,PNEUMONIA,OUTRO,"30 - 39",F,1
PA,PNEUMONIA,OUTRO,"30 - 39",M,3
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,4
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,8
PA,PNEUMONIA,VIA_PUBLICA,"30 - 39",M,1
